county_id,amt,cont_cnt,pop,amt_per_cap,cnt_per_cap,urban_rural
2198,3994.0,61.0,12844,0.3109623170351915,0.004749299283712239,uc
2220,45183.0,387.0,17294,2.6126402220423266,0.022377703249681972,uc
2230,7681.0,47.0,2296,3.345383275261324,0.020470383275261322,rural
2240,9363.0,149.0,13836,0.6767129228100607,0.01076900838392599,uc
2261,23144.0,333.0,18328,1.2627673505019643,0.018168921868179835,uc
2275,6656.0,82.0,5006,1.3296044746304434,0.016380343587694766,uc
2282,1086.0,50.0,1208,0.8990066225165563,0.041390728476821195,rural
2290,4460.0,35.0,10654,0.4186221137600901,0.0032851511169513796,uc
4001,565858.0,876.0,143636,3.9395276950068228,0.0060987496170876385,ua
4003,248983.0,2325.0,253540,0.9820265046935395,0.009170150666561488,ua
4005,469470.0,5767.0,285708,1.6431811499852997,0.020184944068769514,ua
4007,117287.0,1111.0,107778,1.0882276531388595,0.010308226168605838,ua
4009,71376.0,403.0,76144,0.9373818028997689,0.005292603488127758,ua
4011,2686.0,43.0,18966,0.1416218496256459,0.0022672150163450385,uc
4012,29913.0,200.0,42196,0.7089060574462034,0.004739785761683572,uc
4013,16884929.0,116280.0,8821648,1.9140334096304907,0.013181210585595798,ua
4015,280951.0,2801.0,419100,0.6703674540682415,0.006683369124314006,ua
4017,87935.0,1263.0,220890,0.39809407397347096,0.005717778079587125,ua
4019,5400843.0,45519.0,2078146,2.598875632414662,0.0219036583570163,ua
4021,1133945.0,9895.0,894276,1.2680033904521646,0.01106481667851983,ua
4023,294759.0,3052.0,93022,3.1687020274773707,0.03280944292747952,ua
4025,1038430.0,10117.0,463986,2.2380632174246635,0.02180453720586397,ua
4027,190642.0,1920.0,424256,0.4493560491778549,0.004525569467491326,ua
5001,38980.0,166.0,35538,1.096854071697901,0.004671056334064945,uc
5003,18092.0,233.0,40092,0.45126209717649407,0.0058116332435398585,uc
5005,60814.0,584.0,83238,0.7306038107595089,0.00701602633412624,ua
5007,1443443.0,10668.0,545216,2.6474699935438433,0.01956655710764174,ua
5009,75792.0,501.0,74960,1.0110992529348986,0.006683564567769477,ua
5011,11397.0,79.0,21794,0.5229420941543544,0.0036248508763879967,uc
5013,17910.0,109.0,10554,1.6969869243888573,0.010327837786621186,uc
5015,84479.0,718.0,56446,1.4966339510328455,0.012720121886404706,ua
5017,19849.0,150.0,20876,0.9508047518681739,0.007185284537267676,uc
5019,24437.0,269.0,44122,0.5538506867322425,0.006096731789130139,uc
5021,15557.0,97.0,29694,0.5239105543207382,0.003266653195931838,uc
5023,66836.0,803.0,49930,1.3385940316443021,0.01608251552173042,uc
5025,39866.0,270.0,16036,2.4860314292841106,0.01683711648790222,uc
5027,54254.0,111.0,47074,1.1525258104261376,0.0023579895483706505,uc
5029,24734.0,329.0,41782,0.5919774065387009,0.007874204202766742,uc
5031,272772.0,1308.0,217116,1.2563422318023545,0.006024429337312773,ua
5033,32804.0,328.0,126812,0.25868214364571174,0.002586506008895057,ua
5035,38350.0,202.0,96684,0.3966530139423276,0.002089280542799222,ua
5037,26997.0,175.0,33352,0.8094567042456224,0.005247061645478532,uc
5039,20821.0,210.0,14364,1.4495265942634363,0.014619883040935672,uc
5041,12392.0,135.0,23024,0.5382209867963864,0.005863446838082002,uc
5043,43128.0,168.0,36656,1.1765604539502401,0.004583151462243562,uc
5045,241179.0,3460.0,249612,0.9662155665593001,0.013861513068281974,ua
5047,18714.0,190.0,35620,0.5253790005614823,0.005334081976417743,uc
5049,13510.0,191.0,24538,0.5505746189583504,0.00778384546417801,uc
5051,276664.0,2062.0,198308,1.3951227383665812,0.01039796679912056,ua
5053,88458.0,1031.0,36376,2.431768198812404,0.02834286342643501,uc
5055,124731.0,755.0,90650,1.3759624931053502,0.008328736900165471,ua
5057,28365.0,223.0,43482,0.6523388988546985,0.005128558943930822,uc
5059,198884.0,1585.0,67402,2.950713628675707,0.02351562268181953,ua
5061,8342.0,98.0,26682,0.31264522899332886,0.0036728880893486244,uc
5063,45018.0,498.0,75356,0.5974043208238229,0.006608631031371092,ua
5065,39901.0,456.0,27186,1.4677039652762451,0.016773339218715516,uc
5067,22114.0,77.0,33622,0.657724109214205,0.002290167152459699,uc
5069,97207.0,541.0,136228,0.7135610887629562,0.003971283436591596,ua
5071,14036.0,274.0,53484,0.2624336250093486,0.005123027447460923,ua
5073,4541.0,62.0,13364,0.3397934750074828,0.0046393295420532775,uc
5075,14110.0,68.0,32868,0.4292929292929293,0.002068881586953876,uc
5077,32687.0,217.0,17970,1.8189760712298275,0.012075681691708404,uc
5079,78086.0,422.0,26766,2.917357842038407,0.015766270641859075,uc
5081,8070.0,64.0,24652,0.32735680674995943,0.0025961382443615124,uc
5083,32866.0,672.0,43474,0.755992087224548,0.015457514836453972,uc
5085,107608.0,1040.0,147314,0.7304668938457988,0.007059749921935457,ua
5087,243518.0,2229.0,32962,7.387840543656331,0.06762332382743766,uc
5089,78241.0,800.0,33444,2.339462982896783,0.023920583662241358,uc
5091,48505.0,409.0,87184,0.5563520829510001,0.004691227748210681,ua
5093,37796.0,162.0,82478,0.4582555348092825,0.00196416013967361,ua
5095,6418.0,42.0,13800,0.46507246376811595,0.003043478260869565,uc
5097,14060.0,145.0,17848,0.7877633348274317,0.008124159569699686,uc
5099,5426.0,68.0,16652,0.32584674513571943,0.004083593562334855,uc
5101,35149.0,370.0,15610,2.2516976297245357,0.02370275464445868,uc
5103,24031.0,174.0,47212,0.5090019486571211,0.0036855036855036856,uc
5105,76115.0,1343.0,20704,3.676342735703246,0.06486669242658423,uc
5107,13332.0,253.0,36058,0.36973764490543015,0.007016473459426479,uc
5109,12212.0,128.0,21346,0.572097816921203,0.0059964396139792,uc
5111,23561.0,146.0,47948,0.49138650204388085,0.0030449653791607577,uc
5113,21541.0,228.0,40098,0.5372088383460522,0.005686069130629957,uc
5115,65495.0,900.0,128000,0.5116796875,0.00703125,ua
5117,42751.0,256.0,16148,2.6474486004458755,0.015853356452811492,uc
5119,7703608.0,10472.0,785360,9.80901497402465,0.01333401242742182,ua
5121,22873.0,203.0,35896,0.6372019166480944,0.005655226209048362,uc
5123,45427.0,294.0,50878,0.8928613546129958,0.005778529030229176,ua
5125,199022.0,2392.0,242842,0.8195534545095164,0.00985002594279408,ua
5127,29168.0,312.0,20638,1.4133152437251673,0.015117743967438705,uc
5129,16776.0,209.0,15916,1.0540336768032168,0.013131440060316663,uc
5131,213371.0,1338.0,255506,0.8350919352187424,0.005236667632071263,ua
5133,8901.0,150.0,34278,0.2596709259583406,0.00437598459653422,uc
5135,13161.0,230.0,34732,0.37893009328573074,0.006622135206725786,uc
5137,30729.0,368.0,24914,1.2334029059966285,0.014770811591876053,uc
5139,176284.0,772.0,78252,2.252773092061545,0.009865562541532485,ua
5141,24688.0,290.0,33206,0.7434800939589231,0.008733361440703488,uc
5143,620296.0,5165.0,473922,1.3088567316984652,0.010898417883111567,ua
5145,114277.0,629.0,157454,0.7257802278760781,0.003994817534009933,ua
5147,33675.0,186.0,12980,2.5943759630200307,0.014329738058551618,uc
5149,20445.0,500.0,43070,0.4746923612723473,0.011609008590666357,uc
6001,13655291.0,110616.0,3333506,4.0963751077694175,0.03318308111639817,ua
6003,22847.0,281.0,2202,10.375567665758402,0.12761126248864668,rural
6005,81416.0,1004.0,78766,1.033643958052967,0.012746616560444861,ua
6007,671284.0,6194.0,462512,1.451387207250839,0.013392084962119901,ua
6009,138726.0,1670.0,91204,1.5210517082584096,0.01831060041226262,ua
6011,127477.0,635.0,43254,2.9471725158366855,0.014680723170111435,uc
6013,11250619.0,90418.0,2300430,4.890659137639485,0.03930482561955808,ua
6015,42175.0,363.0,55656,0.7577799338795458,0.006522207848210435,ua
6017,660069.0,6372.0,381356,1.7308472922938147,0.016708797029547195,ua
6019,2794399.0,13571.0,1988800,1.4050678801287209,0.006823712791633145,ua
6021,54695.0,501.0,56094,0.9750597211823011,0.008931436517274575,ua
6023,367130.0,5856.0,272746,1.3460509045045574,0.02147052569056925,ua
6025,138411.0,1006.0,363654,0.3806117903281691,0.002766365831257184,ua
6027,148502.0,810.0,35974,4.128036915550119,0.022516261744593317,uc
6029,2655415.0,11246.0,1793528,1.4805539696062733,0.006270323072737086,ua
6031,711188.0,2508.0,302732,2.349232984950385,0.00828455531625332,ua
6033,140759.0,4291.0,128764,1.0931549190767607,0.03332453170140723,ua
6035,57822.0,353.0,61604,0.9386078826050257,0.005730147393026427,ua
6037,89254287.0,329389.0,20211036,4.416116373252712,0.016297482227036753,ua
6039,613270.0,3374.0,315344,1.94476508194226,0.010699426657872038,ua
6041,7182714.0,41366.0,519332,13.830678641023468,0.07965232259903106,ua
6043,66636.0,911.0,34942,1.9070459618796864,0.02607177608608551,uc
6045,330382.0,5811.0,175212,1.8856128575668334,0.03316553660708171,ua
6047,438795.0,2760.0,549530,0.7984914381380452,0.005022473750295707,ua
6049,50531.0,190.0,17554,2.8786031673692607,0.010823743876039649,uc
6051,122721.0,1881.0,28500,4.306,0.066,uc
6053,1823173.0,15213.0,871188,2.0927434721323066,0.017462361740519843,ua
6055,1467203.0,12746.0,278834,5.261922864500025,0.045711785506788984,ua
6057,536805.0,5698.0,199392,2.692209316321618,0.02857687369603595,ua
6059,23239142.0,105807.0,6371936,3.6471085083089347,0.016605157365045725,ua
6061,1439147.0,14764.0,786298,1.8302819032987494,0.01877659615056887,ua
6063,40907.0,580.0,37608,1.0877206977238885,0.015422250584981919,uc
6065,5984195.0,46604.0,4901516,1.2208865583627595,0.009508078725031194,ua
6067,4902039.0,53096.0,3081950,1.5905640909164653,0.017228053667321015,ua
6069,88324.0,1895.0,123074,0.7176495441766741,0.015397240684466256,ua
6071,2832536.0,28601.0,4343206,0.6521762955752041,0.006585227594546517,ua
6073,17449016.0,110617.0,6686728,2.6094998929222184,0.01654276949802654,ua
6075,105800000.0,88284.0,1766610,59.88871341156226,0.04997367840100531,ua
6077,1231000.0,11138.0,1505320,0.8177663221109133,0.007399091223128637,ua
6079,1020801.0,12791.0,568020,1.7971215802260483,0.0225185732896729,ua
6081,19272130.0,58905.0,1539090,12.521769357217577,0.038272615636512484,ua
6083,4257861.0,22533.0,893054,4.767753125790826,0.025231396981593497,ua
6085,28678007.0,110573.0,3875140,7.400508626785097,0.028533936838411,ua
6087,2136006.0,23673.0,548510,3.8941970064356166,0.04315873912964212,ua
6089,545567.0,4053.0,360080,1.5151271939568984,0.01125583203732504,ua
6091,26297.0,313.0,5974,4.4019082691663876,0.052393706059591566,uc
6093,165785.0,1586.0,87448,1.895812368493276,0.018136492544140518,ua
6095,1836736.0,21181.0,893220,2.0563086361702605,0.023713083003067553,ua
6097,4440948.0,38971.0,999884,4.441463209732329,0.038975521160454614,ua
6099,1295714.0,10731.0,1099630,1.178318161563435,0.009758737029728182,ua
6101,252469.0,1854.0,193614,1.3039811170679807,0.009575753819455204,ua
6103,206613.0,2385.0,127832,1.6162854371362414,0.01865730020652106,ua
6105,11844.0,254.0,25070,0.4724371759074591,0.010131631431990426,uc
6107,1289547.0,6878.0,931722,1.3840469582128574,0.007382030262245606,ua
6109,164821.0,2025.0,109078,1.5110379728267844,0.018564696822457323,ua
6111,6587152.0,38906.0,1701934,3.8703921538673063,0.02285987588237852,ua
6113,1427297.0,10729.0,440816,3.23785207433487,0.024338953214039418,ua
6115,112955.0,1624.0,156082,0.7236901116080009,0.010404787227226714,ua
8001,2642912.0,17436.0,1023736,2.5816343276000846,0.01703173474411372,ua
8003,34284.0,338.0,33366,1.027513037223521,0.010130072528921657,uc
8005,9239730.0,42976.0,1302430,7.09422387383583,0.03299678293651098,ua
8007,52292.0,621.0,27530,1.899455139847439,0.02255721031601889,uc
8009,9773.0,102.0,7170,1.3630404463040446,0.014225941422594143,uc
8011,24217.0,556.0,11764,2.0585685141108465,0.04726283577014621,uc
8013,5431109.0,32177.0,652156,8.327929207122223,0.049339421856120315,ua
8014,1244501.0,8054.0,138534,8.983361485267155,0.05813735256326966,ua
8015,55886.0,627.0,40054,1.3952663903729965,0.015653867279173117,uc
8017,24740.0,235.0,3752,6.593816631130064,0.06263326226012793,uc
8019,282821.0,1837.0,19210,14.722592399791775,0.09562727745965643,uc
8021,30811.0,269.0,16400,1.878719512195122,0.016402439024390245,uc
8023,4744.0,73.0,7656,0.619644723092999,0.009535005224660397,uc
8025,3687.0,92.0,11716,0.31469784909525433,0.007852509388869921,uc
8027,19358.0,263.0,9908,1.953774727492935,0.026544206701655228,uc
8029,60079.0,722.0,61906,0.9704875133266565,0.011662843666203598,ua
8031,14998098.0,53745.0,1432984,10.466340168487575,0.03750565254043311,ua
8033,1685.0,5.0,4148,0.4062198649951784,0.0012054001928640309,uc
8035,2756731.0,19188.0,685552,4.021184388638645,0.02798912409270194,ua
8037,1490980.0,4166.0,109986,13.556088956776318,0.037877548051570196,ua
8039,513643.0,3853.0,52564,9.771763944905258,0.07330111863632904,ua
8041,1438832.0,15153.0,1427712,1.0077886856733012,0.010613485072619689,ua
8043,114936.0,1155.0,96042,1.1967264321859186,0.012025988629974387,ua
8045,585714.0,2324.0,119540,4.899732307177514,0.019441191233060064,ua
8047,139492.0,932.0,12242,11.39454337526548,0.07613135108642378,uc
8049,78756.0,694.0,31050,2.5364251207729467,0.022351046698872785,uc
8051,445426.0,1789.0,34492,12.913893076655457,0.05186709961730256,uc
8053,38042.0,459.0,1622,23.4537607891492,0.28298397040690504,rural
8055,19055.0,144.0,13778,1.3830018870663376,0.01045144433154304,uc
8057,24106.0,146.0,2798,8.615439599714081,0.05218012866333095,uc
8059,4204189.0,27772.0,1160466,3.622845477592622,0.023931765342543425,ua
8061,17250.0,513.0,2766,6.236442516268981,0.18546637744034708,uc
8063,10978.0,118.0,14326,0.7662990367164596,0.008236772302108055,uc
8065,5506.0,91.0,15648,0.3518660531697341,0.005815439672801636,uc
8067,290294.0,2382.0,112620,2.577641626709288,0.021150772509323387,ua
8069,2503810.0,19694.0,701036,3.5715854820579827,0.028092708505697284,ua
8071,60011.0,689.0,29006,2.0689167758394813,0.023753706129766256,uc
8073,19996.0,301.0,11220,1.782174688057041,0.0268270944741533,uc
8075,66452.0,360.0,43056,1.54338535860275,0.008361204013377926,uc
8077,317304.0,4151.0,306414,1.0355401515596545,0.013547031140874764,ua
8079,9504.0,205.0,1552,6.123711340206185,0.13208762886597938,rural
8081,15467.0,116.0,26376,0.5864043069457082,0.004397937518956627,uc
8083,75250.0,764.0,52316,1.4383744934628029,0.014603562963529321,ua
8085,72135.0,805.0,84428,0.8543966456625764,0.0095347515042403,ua
8087,65267.0,425.0,57116,1.1427095734995447,0.007440997268716297,ua
8089,47148.0,646.0,36864,1.2789713541666667,0.017523871527777776,uc
8091,39309.0,524.0,9666,4.066728739913097,0.05421063521622181,uc
8093,93600.0,853.0,37112,2.5220952791549904,0.02298447941366674,uc
8095,20967.0,101.0,8572,2.4459869342043863,0.011782547830144657,uc
8097,3201554.0,3879.0,35900,89.17977715877437,0.10805013927576601,uc
8099,28257.0,444.0,24328,1.1615011509371918,0.018250575468595858,uc
8101,268565.0,3152.0,335058,0.8015477917256116,0.009407326492726633,ua
8103,16131.0,254.0,12672,1.2729640151515151,0.02004419191919192,uc
8105,44404.0,530.0,22500,1.9735111111111112,0.023555555555555555,uc
8107,318775.0,1052.0,51466,6.193894998639879,0.020440679283410406,ua
8109,48105.0,678.0,13686,3.5149057430951336,0.049539675580885574,uc
8111,206589.0,1281.0,1524,135.55708661417322,0.8405511811023622,rural
8113,276893.0,756.0,16382,16.902270785007936,0.04614821145159321,uc
8115,2824.0,17.0,4606,0.6131133304385584,0.0036908380373425966,uc
8117,160417.0,977.0,62014,2.5867868545812236,0.015754507046795884,ua
8119,359552.0,2886.0,50166,7.167244747438504,0.05752900370769047,ua
8121,48655.0,424.0,9818,4.955693623955999,0.04318598492564677,uc
8123,1785266.0,13327.0,628610,2.840021635036032,0.02120074449976933,ua
8125,74180.0,386.0,20040,3.7015968063872258,0.019261477045908183,uc
9001,6152570.0,15955.0,1887646,3.2593876182292654,0.008452326336611844,ua
9003,1387645.0,13565.0,1785394,0.7772206022872262,0.0075977627347241,ua
9005,778385.0,5879.0,362222,2.148916962525744,0.01623037805544666,ua
9007,451857.0,4436.0,325364,1.388773804108629,0.013633960733209575,ua
9009,1249452.0,11821.0,1715240,0.7284415008978335,0.0068917469275436676,ua
9011,791419.0,4974.0,533568,1.4832579914837472,0.009322148254767902,ua
9013,409431.0,4570.0,301842,1.3564414495000696,0.01514037145261428,ua
9015,102813.0,1765.0,234054,0.43927042477377015,0.007540994813162775,ua
10001,162155.0,2099.0,357100,0.45408849061887424,0.005877905348641837,ua
10003,3229484.0,16696.0,1118670,2.886896046197717,0.014924866135678975,ua
10005,624429.0,4539.0,458572,1.3616814807707405,0.009898118507017438,ua
11001,68847204.0,166348.0,1404910,49.00470777487526,0.11840473767002868,ua
12001,861270.0,7463.0,539912,1.5952044036806,0.013822622945961564,ua
12003,18632.0,234.0,56710,0.32854875683301005,0.004126256392170693,ua
12005,863925.0,3623.0,370574,2.331315742604716,0.009776724756728751,ua
12007,48457.0,666.0,55464,0.8736658012404442,0.012007788836001732,ua
12009,1576688.0,10914.0,1193698,1.3208432953728666,0.009143016072742018,ua
12011,11441625.0,35968.0,3902520,2.9318555702469173,0.009216608755368326,ua
12013,29914.0,202.0,29174,1.0253650510728731,0.00692397340097347,uc
12015,566087.0,4930.0,369996,1.5299814052043805,0.013324468372631055,ua
12017,236238.0,3173.0,295858,0.7984844080606237,0.010724739571010417,ua
12019,484680.0,3489.0,432144,1.121570587581917,0.008073697656336776,ua
12021,4829693.0,15279.0,756976,6.380245873052778,0.020184259474540805,ua
12023,60848.0,758.0,141006,0.43152773640837977,0.005375657773428081,ua
12027,13831.0,243.0,74978,0.18446744378350982,0.0032409506788658006,ua
12029,22228.0,191.0,33400,0.6655089820359281,0.005718562874251497,uc
12031,4276696.0,23296.0,1900362,2.2504638589910764,0.012258717023388176,ua
12033,443029.0,4038.0,631068,0.7020305260288907,0.006398676529312214,ua
12035,562038.0,4831.0,224134,2.507598133259568,0.021554070332925838,ua
12037,18594.0,299.0,23472,0.7921779141104295,0.012738582140422632,uc
12039,41333.0,331.0,91788,0.45030940863729463,0.003606135878328322,ua
12041,283818.0,699.0,36512,7.773280017528484,0.01914439088518843,uc
12043,62944.0,556.0,27448,2.293208976974643,0.020256484989798894,uc
12045,27165.0,145.0,32328,0.8402932442464737,0.004485275921801534,uc
12047,9037.0,123.0,28620,0.3157582110412299,0.004297693920335429,uc
12049,24567.0,272.0,54490,0.4508533675903836,0.00499174160396403,ua
12051,268932.0,1394.0,83112,3.2357782269708344,0.016772547887188374,ua
12053,242006.0,1877.0,381730,0.6339716553584994,0.004917087994131978,ua
12055,124356.0,1305.0,210848,0.5897898011837912,0.006189292760661709,ua
12057,4008507.0,31723.0,2873776,1.394857149617785,0.011038786599929849,ua
12059,107620.0,317.0,38954,2.762745802741695,0.00813780356317708,uc
12061,2745257.0,5941.0,314826,8.719918304079078,0.018870741298367986,ua
12063,129784.0,530.0,96610,1.3433806024221095,0.005485974536797433,ua
12065,197862.0,1228.0,28576,6.924062150055991,0.042973124300111985,uc
12067,9234.0,74.0,17464,0.5287448465414567,0.00423728813559322,uc
12069,1387056.0,10548.0,712990,1.9454073689673066,0.014794036381996943,ua
12071,2944870.0,19023.0,1509220,1.951252965107804,0.012604524191304117,ua
12073,1091176.0,7014.0,585004,1.8652453658436523,0.011989661609151391,ua
12075,330075.0,1020.0,81540,4.048013245033113,0.012509197939661517,ua
12077,11777.0,232.0,16914,0.6962870994442474,0.013716447912971504,uc
12079,16732.0,159.0,37058,0.4515084462194398,0.004290571536510335,uc
12081,1287521.0,9980.0,789710,1.6303719086753365,0.012637550493219029,ua
12083,1031884.0,7567.0,719954,1.4332637918533684,0.010510393719598752,ua
12085,3257300.0,9603.0,321824,10.121370687083623,0.029839291041065925,ua
12086,16682702.0,42658.0,5523162,3.02049840290761,0.007723474343138948,ua
12087,818143.0,4565.0,150054,5.452323830087835,0.030422381276073947,ua
12089,290318.0,2371.0,171664,1.6911990865877529,0.013811865038680213,ua
12091,360410.0,2976.0,414538,0.8694257221292138,0.007179076465848728,ua
12093,21586.0,224.0,83074,0.25984062402195635,0.0026963911693189207,ua
12095,5790920.0,25958.0,2761290,2.097179216960189,0.009400678668303583,ua
12097,322421.0,4244.0,735980,0.438083915323786,0.005766461045137096,ua
12099,26350118.0,44004.0,2971882,8.866475183065814,0.0148067790040116,ua
12101,784148.0,7694.0,1079260,0.7265607916535404,0.00712895873098234,ua
12103,3776720.0,23945.0,1950560,1.9362234435239112,0.012275961775079978,ua
12105,998001.0,7883.0,1416018,0.704794006855845,0.005567019628281562,ua
12107,160573.0,1389.0,148326,1.0825681269635803,0.009364507908256138,ua
12109,1843941.0,9880.0,508522,3.626079107688556,0.01942885460216077,ua
12111,737506.0,5930.0,642256,1.1483053486460228,0.009233078398644777,ua
12113,253178.0,2412.0,358698,0.7058249558124104,0.006724319622635197,ua
12115,3289332.0,18505.0,853436,3.8542222263883876,0.02168293814650425,ua
12117,1760346.0,9993.0,935664,1.8813869081208638,0.010680115939055046,ua
12119,929179.0,5142.0,257508,3.608350031843671,0.01996831166410364,ua
12121,53265.0,643.0,88382,0.6026679640650812,0.00727523703921613,ua
