zip,amt,cont_cnt,state_id
29074,340.0,7,SC
29075,3943.0,52,SC
29078,12295.0,160,SC
29079,0.0,0,SC
29080,180.0,3,SC
29081,6493.0,94,SC
29082,3296.0,66,SC
29101,6966.0,81,SC
29102,20464.0,164,SC
29104,15236.0,43,SC
29105,813.0,11,SC
29107,458.0,10,SC
29108,17202.0,188,SC
29111,1897.0,16,SC
29112,5192.0,20,SC
29113,803.0,8,SC
29114,1323.0,40,SC
29115,10769.0,151,SC
29116,3733.0,8,SC
29117,250.0,1,SC
29118,21124.0,109,SC
29122,0.0,0,SC
29123,900.0,6,SC
29125,6672.0,8,SC
29126,435.0,3,SC
29127,9060.0,55,SC
29128,2795.0,19,SC
29129,28462.0,43,SC
29130,4019.0,69,SC
29132,0.0,0,SC
29133,0.0,0,SC
29135,9722.0,55,SC
29137,900.0,17,SC
29138,982.0,17,SC
29142,1804.0,28,SC
29143,1936.0,26,SC
29145,9857.0,172,SC
29146,1041.0,8,SC
29147,0.0,0,SC
29148,2629.0,43,SC
29150,44057.0,522,SC
29151,10107.0,130,SC
29152,1380.0,23,SC
29153,5390.0,84,SC
29154,12778.0,145,SC
29160,7580.0,74,SC
29161,19770.0,66,SC
29162,4430.0,32,SC
29163,3257.0,15,SC
29164,3110.0,27,SC
29166,585.0,4,SC
29168,4390.0,35,SC
29169,38136.0,312,SC
29170,17956.0,241,SC
29171,15664.0,87,SC
29172,7902.0,98,SC
29175,0.0,0,SC
29177,1187.0,18,SC
29178,1141.0,8,SC
29180,8104.0,77,SC
29201,266667.0,898,SC
29202,102756.0,172,SC
29203,45502.0,341,SC
29204,88929.0,936,SC
29205,322037.0,1890,SC
29206,172986.0,682,SC
29207,4573.0,20,SC
29208,1156.0,16,SC
29209,92204.0,553,SC
29210,53221.0,411,SC
29211,80628.0,170,SC
29212,75333.0,650,SC
29214,0.0,0,SC
29215,0.0,0,SC
29216,0.0,0,SC
29217,1015.0,3,SC
29218,966.0,21,SC
29219,6222.0,12,SC
29220,0.0,0,SC
29221,1500.0,2,SC
29222,0.0,0,SC
29223,227348.0,1032,SC
29224,3250.0,20,SC
29225,0.0,0,SC
29226,0.0,0,SC
29227,0.0,0,SC
29228,0.0,0,SC
29229,48893.0,465,SC
29230,20.0,1,SC
29240,250.0,1,SC
29250,11421.0,61,SC
29260,4075.0,27,SC
29290,500.0,1,SC
29292,0.0,0,SC
29301,32331.0,356,SC
29302,155166.0,535,SC
29303,13367.0,59,SC
29304,62492.0,147,SC
29305,1000.0,2,SC
29306,81675.0,671,SC
29307,38023.0,532,SC
29316,7567.0,119,SC
29318,0.0,0,SC
29319,0.0,0,SC
29320,0.0,0,SC
29321,602.0,10,SC
29322,9980.0,81,SC
29323,7284.0,67,SC
29324,0.0,0,SC
29325,9940.0,108,SC
29329,0.0,0,SC
29330,6920.0,22,SC
29331,0.0,0,SC
29332,2084.0,18,SC
29333,0.0,0,SC
29334,12420.0,213,SC
29335,701.0,9,SC
29336,0.0,0,SC
29338,0.0,0,SC
29340,8506.0,48,SC
29341,12793.0,171,SC
29342,1475.0,11,SC
29346,0.0,0,SC
29348,0.0,0,SC
29349,18735.0,225,SC
29351,761.0,9,SC
29353,400.0,2,SC
29355,0.0,0,SC
29356,29845.0,173,SC
29360,24613.0,208,SC
29364,0.0,0,SC
29365,3755.0,54,SC
29368,0.0,0,SC
29369,18186.0,182,SC
29370,1725.0,5,SC
29372,720.0,8,SC
29373,0.0,0,SC
29374,150.0,1,SC
29375,0.0,0,SC
29376,11806.0,242,SC
29377,0.0,0,SC
29378,0.0,0,SC
29379,3901.0,43,SC
29384,220.0,5,SC
29385,3626.0,31,SC
29386,35.0,1,SC
29388,13688.0,100,SC
29390,0.0,0,SC
29391,0.0,0,SC
29395,0.0,0,SC
29401,604382.0,1419,SC
29402,60469.0,102,SC
29403,134174.0,505,SC
29404,570.0,8,SC
29405,64434.0,325,SC
29406,52477.0,328,SC
29407,231258.0,1143,SC
29409,6750.0,8,SC
29410,18945.0,229,SC
29412,188395.0,1194,SC
29413,41603.0,110,SC
29414,67004.0,815,SC
29415,2420.0,6,SC
29416,1615.0,14,SC
29417,16240.0,26,SC
29418,12999.0,152,SC
29419,4210.0,33,SC
29420,20227.0,231,SC
29422,2433.0,7,SC
29423,4870.0,11,SC
29424,59.0,5,SC
29425,5464.0,17,SC
29426,325.0,3,SC
29429,35844.0,109,SC
29430,0.0,0,SC
29431,830.0,20,SC
29432,0.0,0,SC
29433,0.0,0,SC
29434,0.0,0,SC
29435,1650.0,30,SC
29436,2235.0,25,SC
29437,5436.0,38,SC
29438,13001.0,105,SC
29439,37524.0,296,SC
29440,93200.0,455,SC
29442,7500.0,13,SC
29445,38120.0,309,SC
29446,321.0,21,SC
29447,0.0,0,SC
29448,650.0,7,SC
29449,12084.0,64,SC
29450,8493.0,12,SC
29451,108152.0,495,SC
29452,0.0,0,SC
29453,50.0,1,SC
29455,384367.0,1033,SC
29456,16014.0,203,SC
29457,1985.0,15,SC
29458,2555.0,85,SC
29461,21899.0,194,SC
29464,828282.0,2691,SC
29465,24599.0,56,SC
29466,244089.0,1119,SC
29468,5896.0,7,SC
29469,565.0,12,SC
29470,3423.0,92,SC
29471,500.0,2,SC
29472,1750.0,30,SC
29474,55.0,2,SC
29475,3430.0,14,SC
29476,0.0,0,SC
29477,1944.0,15,SC
29479,1183.0,20,SC
29481,0.0,0,SC
29482,294077.0,640,SC
29483,65819.0,463,SC
29484,6468.0,28,SC
29485,31294.0,541,SC
29487,13284.0,115,SC
29488,22602.0,62,SC
29492,215679.0,716,SC
29493,0.0,0,SC
29501,126997.0,472,SC
29502,35510.0,46,SC
29503,1000.0,4,SC
29504,200.0,2,SC
29505,13724.0,173,SC
29506,21784.0,140,SC
29510,3472.0,40,SC
29511,4440.0,18,SC
29512,4576.0,11,SC
29516,1583.0,15,SC
29518,30.0,2,SC
29519,0.0,0,SC
29520,7463.0,79,SC
29525,3966.0,32,SC
29526,65720.0,353,SC
29527,11907.0,133,SC
29528,10551.0,40,SC
29530,0.0,0,SC
29532,9073.0,86,SC
29536,2835.0,22,SC
29540,3781.0,11,SC
29541,4519.0,30,SC
29543,50.0,1,SC
29544,3927.0,16,SC
29545,1000.0,3,SC
29546,350.0,2,SC
29547,0.0,0,SC
29550,18700.0,214,SC
29551,3669.0,11,SC
29554,4527.0,30,SC
29555,400.0,2,SC
29556,4047.0,26,SC
29560,25448.0,200,SC
29563,420.0,3,SC
29564,100.0,1,SC
29565,325.0,4,SC
29566,27752.0,253,SC
29567,25.0,1,SC
29568,5833.0,76,SC
29569,4888.0,58,SC
29570,160.0,4,SC
29571,11502.0,93,SC
29572,126609.0,327,SC
29573,20.0,1,SC
29574,3602.0,29,SC
29575,38204.0,463,SC
29576,79331.0,549,SC
29577,120289.0,583,SC
29578,19194.0,32,SC
29579,47695.0,455,SC
29580,17.0,1,SC
29581,1535.0,7,SC
29582,40897.0,238,SC
29583,1677.0,19,SC
29584,145.0,2,SC
29585,147540.0,645,SC
29587,1908.0,10,SC
29588,37713.0,273,SC
29589,0.0,0,SC
29590,1125.0,5,SC
29591,500.0,2,SC
29592,1010.0,8,SC
29593,5741.0,32,SC
29594,0.0,0,SC
29596,0.0,0,SC
29597,11311.0,88,SC
29598,125.0,3,SC
29601,200728.0,964,SC
29602,31549.0,70,SC
29603,14434.0,52,SC
29604,2780.0,10,SC
29605,154732.0,752,SC
29606,5577.0,29,SC
29607,148323.0,716,SC
29608,42.0,3,SC
29609,73806.0,633,SC
29610,75.0,1,SC
29611,7741.0,138,SC
29612,0.0,0,SC
29613,0.0,0,SC
29614,0.0,0,SC
29615,226934.0,812,SC
29616,16933.0,56,SC
29617,53689.0,1117,SC
29620,6761.0,60,SC
29621,59439.0,662,SC
29622,14459.0,41,SC
29623,1000.0,1,SC
29624,3077.0,26,SC
29625,20255.0,110,SC
29626,17754.0,105,SC
29627,13813.0,160,SC
29628,1285.0,5,SC
29630,8160.0,138,SC
29631,38487.0,337,SC
29632,0.0,0,SC
29633,1853.0,31,SC
29634,0.0,0,SC
29635,4285.0,58,SC
29636,0.0,0,SC
29638,595.0,8,SC
29639,1169.0,29,SC
29640,28734.0,253,SC
29641,4949.0,15,SC
29642,37041.0,236,SC
29643,1974.0,35,SC
29644,9523.0,125,SC
29645,3949.0,55,SC
29646,20747.0,220,SC
29647,0.0,0,SC
29648,4500.0,4,SC
29649,25522.0,131,SC
29650,80774.0,912,SC
29651,64022.0,346,SC
29652,750.0,2,SC
29653,2577.0,36,SC
29654,2426.0,29,SC
29655,3403.0,41,SC
29656,0.0,0,SC
29657,5500.0,87,SC
29658,0.0,0,SC
29659,0.0,0,SC
29661,4742.0,29,SC
29662,10450.0,186,SC
29664,1881.0,9,SC
29665,2800.0,1,SC
29666,1335.0,26,SC
29667,780.0,17,SC
29669,9147.0,62,SC
29670,11191.0,144,SC
29671,12167.0,202,SC
29672,31370.0,231,SC
29673,22667.0,193,SC
29675,400.0,1,SC
29676,105008.0,291,SC
29677,0.0,0,SC
29678,17073.0,140,SC
29679,610.0,3,SC
29680,16184.0,184,SC
29681,410525.0,790,SC
29682,5996.0,62,SC
29683,0.0,0,SC
29684,3214.0,20,SC
29685,10322.0,102,SC
29686,0.0,0,SC
29687,50915.0,577,SC
29688,0.0,0,SC
29689,8048.0,59,SC
29690,19628.0,296,SC
29691,3519.0,48,SC
29692,835.0,13,SC
29693,17887.0,157,SC
29695,90.0,6,SC
29696,3918.0,17,SC
29697,13639.0,106,SC
29698,0.0,0,SC
29702,11156.0,44,SC
29703,0.0,0,SC
29704,8105.0,114,SC
29706,5618.0,23,SC
29707,53682.0,538,SC
29708,114237.0,944,SC
29709,4970.0,23,SC
29710,60093.0,537,SC
29712,554.0,4,SC
29714,1366.0,7,SC
29715,90601.0,594,SC
29716,8210.0,7,SC
29717,305.0,3,SC
29718,545.0,4,SC
29720,32428.0,220,SC
29721,5401.0,23,SC
29722,0.0,0,SC
29724,0.0,0,SC
29726,241.0,1,SC
29727,60.0,2,SC
29728,22391.0,57,SC
29729,1576.0,46,SC
29730,79042.0,513,SC
29731,3925.0,19,SC
29732,149688.0,764,SC
29733,0.0,0,SC
29734,0.0,0,SC
29741,255.0,6,SC
29742,1400.0,13,SC
29743,285.0,7,SC
29744,0.0,0,SC
29745,24402.0,215,SC
29801,82909.0,769,SC
29802,3330.0,12,SC
29803,87820.0,1007,SC
29804,330.0,2,SC
29805,11343.0,98,SC
29808,0.0,0,SC
29809,1159.0,28,SC
29810,20945.0,17,SC
29812,6170.0,65,SC
29813,0.0,0,SC
29816,0.0,0,SC
29817,585.0,17,SC
29819,430.0,16,SC
29821,1511.0,35,SC
29822,2640.0,22,SC
29824,37422.0,76,SC
29826,0.0,0,SC
29827,264.0,12,SC
29828,0.0,0,SC
29829,13082.0,29,SC
29831,1026.0,9,SC
29832,1422.0,23,SC
29834,2700.0,1,SC
29835,10638.0,119,SC
29836,1955.0,6,SC
29838,2586.0,12,SC
29839,0.0,0,SC
29840,0.0,0,SC
29841,52001.0,550,SC
29842,6498.0,66,SC
29843,11000.0,5,SC
29844,0.0,0,SC
29845,942.0,9,SC
29846,0.0,0,SC
29847,870.0,19,SC
29848,75.0,3,SC
29849,0.0,0,SC
29850,250.0,1,SC
29851,2014.0,30,SC
29853,9907.0,45,SC
29856,650.0,15,SC
29860,23100.0,217,SC
29861,997.0,28,SC
29899,0.0,0,SC
29901,22500.0,53,SC
29902,44568.0,370,SC
29903,375.0,4,SC
29904,25.0,1,SC
29905,0.0,0,SC
29906,16640.0,183,SC
29907,53477.0,286,SC
29909,146144.0,1343,SC
29910,245648.0,1161,SC
29911,1200.0,3,SC
29912,0.0,0,SC
29913,0.0,0,SC
29914,0.0,0,SC
29915,5552.0,70,SC
29916,510.0,8,SC
29918,9510.0,8,SC
29920,50870.0,275,SC
29921,55.0,3,SC
29922,1000.0,1,SC
29923,0.0,0,SC
29924,21078.0,39,SC
29925,6375.0,13,SC
29926,200159.0,1204,SC
29927,13604.0,68,SC
29928,322288.0,1689,SC
29929,0.0,0,SC
29931,0.0,0,SC
29932,0.0,0,SC
29933,0.0,0,SC
29934,100.0,1,SC
29935,6400.0,34,SC
29936,8774.0,69,SC
29938,7113.0,14,SC
29939,0.0,0,SC
29940,2445.0,28,SC
29941,19602.0,69,SC
29943,100.0,2,SC
29944,1780.0,10,SC
29945,843.0,8,SC
30002,47851.0,432,GA
30003,400.0,4,GA
30004,495177.0,2654,GA
30005,135371.0,1105,GA
30006,93.0,5,GA
30007,323.0,15,GA
30008,13009.0,177,GA
30009,321637.0,966,GA
30010,4439.0,19,GA
30011,13935.0,105,GA
30012,12941.0,147,GA
30013,25296.0,384,GA
30014,27023.0,343,GA
30015,601.0,10,GA
30016,11395.0,252,GA
30017,41069.0,273,GA
30018,0.0,0,GA
30019,70673.0,899,GA
30021,5677.0,90,GA
30022,440073.0,2299,GA
30023,3704.0,38,GA
30024,726403.0,1506,GA
30025,11874.0,116,GA
30026,0.0,0,GA
30028,36132.0,241,GA
30029,0.0,0,GA
30030,338541.0,2908,GA
30031,8247.0,49,GA
30032,22471.0,321,GA
30033,224998.0,3151,GA
30034,41371.0,379,GA
30035,8011.0,104,GA
30036,3040.0,7,GA
30037,250.0,1,GA
30038,24093.0,161,GA
30039,27106.0,555,GA
30040,97130.0,1076,GA
30041,364044.0,1357,GA
30042,3400.0,17,GA
30043,92301.0,891,GA
30044,25991.0,364,GA
30045,19600.0,216,GA
30046,50510.0,208,GA
30047,103053.0,983,GA
30048,2600.0,2,GA
30049,2031.0,20,GA
30052,37478.0,502,GA
30054,8037.0,95,GA
30055,1894.0,13,GA
30056,3484.0,29,GA
30058,9050.0,159,GA
30060,55394.0,385,GA
30061,26169.0,31,GA
30062,234275.0,2051,GA
30063,6320.0,87,GA
30064,411094.0,1840,GA
30065,1560.0,11,GA
30066,150015.0,1548,GA
30067,352643.0,1553,GA
30068,246354.0,1714,GA
30069,0.0,0,GA
30070,0.0,0,GA
30071,97594.0,374,GA
30072,1908.0,30,GA
30073,310.0,7,GA
30074,432.0,18,GA
30075,516773.0,2535,GA
30076,209365.0,1782,GA
30077,3100.0,4,GA
30078,46519.0,385,GA
30079,10383.0,82,GA
30080,236482.0,2770,GA
30081,1840.0,20,GA
30082,112975.0,632,GA
30083,20281.0,311,GA
30084,68019.0,722,GA
30085,4259.0,37,GA
30086,325.0,2,GA
30087,100439.0,2945,GA
30088,5901.0,149,GA
30090,900.0,12,GA
30091,6025.0,11,GA
30092,169473.0,1289,GA
30093,79390.0,264,GA
30094,37046.0,282,GA
30095,420.0,11,GA
30096,143959.0,1019,GA
30097,414452.0,1494,GA
30098,0.0,0,GA
30099,129950.0,1664,GA
30101,123973.0,1116,GA
30102,35654.0,485,GA
30103,4243.0,150,GA
30104,1370.0,21,GA
30105,9047.0,12,GA
30106,12047.0,237,GA
30107,21956.0,172,GA
30108,4765.0,97,GA
30109,0.0,0,GA
30110,22563.0,60,GA
30111,42.0,1,GA
30112,149965.0,43,GA
30113,3946.0,71,GA
30114,78767.0,990,GA
30115,84795.0,771,GA
30116,23347.0,308,GA
30117,66376.0,296,GA
30118,0.0,0,GA
30119,0.0,0,GA
30120,55473.0,343,GA
30121,20834.0,318,GA
30122,15411.0,212,GA
30123,230.0,7,GA
30124,449.0,19,GA
30125,22324.0,78,GA
30126,104707.0,958,GA
30127,71215.0,1045,GA
30129,0.0,0,GA
30132,26891.0,418,GA
30133,420.0,5,GA
30134,21264.0,292,GA
30135,52073.0,562,GA
30137,1558.0,14,GA
30138,266.0,7,GA
30139,2329.0,41,GA
30140,0.0,0,GA
30141,12938.0,253,GA
30142,1219.0,3,GA
30143,53594.0,627,GA
30144,108606.0,770,GA
30145,7415.0,35,GA
30146,0.0,0,GA
30147,1083.0,28,GA
30148,234.0,5,GA
30149,250.0,4,GA
30150,0.0,0,GA
30151,0.0,0,GA
30152,128223.0,1310,GA
30153,5125.0,73,GA
30154,2273.0,106,GA
30156,10878.0,33,GA
30157,26717.0,342,GA
30160,0.0,0,GA
30161,120476.0,365,GA
30162,28190.0,35,GA
30163,0.0,0,GA
30164,871.0,21,GA
30165,40298.0,481,GA
30168,14213.0,124,GA
30169,1142.0,8,GA
30170,755.0,15,GA
30171,2640.0,26,GA
30172,250.0,1,GA
30173,881.0,12,GA
30175,8721.0,104,GA
30176,1677.0,45,GA
30177,620.0,12,GA
30178,3701.0,42,GA
30179,9874.0,56,GA
30180,31307.0,422,GA
30182,65.0,3,GA
30183,9954.0,177,GA
30184,9546.0,83,GA
30185,56736.0,84,GA
30187,15136.0,151,GA
30188,133089.0,1102,GA
30189,90409.0,1014,GA
30204,10841.0,95,GA
30205,16588.0,126,GA
30206,125.0,5,GA
30212,0.0,0,GA
30213,12251.0,254,GA
30214,122050.0,815,GA
30215,152460.0,1573,GA
30216,2846.0,14,GA
30217,3825.0,20,GA
30218,750.0,2,GA
30219,0.0,0,GA
30220,1340.0,21,GA
30222,4339.0,177,GA
30223,27013.0,377,GA
30224,39660.0,289,GA
30228,15328.0,363,GA
30229,235.0,2,GA
30230,2937.0,33,GA
30233,27341.0,168,GA
30234,250.0,1,GA
30236,49919.0,527,GA
30237,3200.0,4,GA
30238,7188.0,92,GA
30240,47433.0,268,GA
30241,26401.0,104,GA
30248,14908.0,214,GA
30250,950.0,12,GA
30251,4390.0,33,GA
30252,54919.0,614,GA
30253,110761.0,652,GA
30256,420.0,12,GA
30257,856.0,25,GA
30258,350.0,8,GA
30259,19200.0,59,GA
30260,22889.0,99,GA
30261,100.0,1,GA
30263,80844.0,738,GA
30264,2946.0,16,GA
30265,73743.0,711,GA
30266,0.0,0,GA
30268,28852.0,297,GA
30269,205748.0,1927,GA
30270,0.0,0,GA
30271,145.0,2,GA
30272,250.0,1,GA
30273,4000.0,103,GA
30274,2422.0,59,GA
30275,0.0,0,GA
30276,42051.0,331,GA
30277,49874.0,564,GA
30281,31526.0,471,GA
30284,0.0,0,GA
30285,250.0,1,GA
30286,48408.0,127,GA
30287,0.0,0,GA
30288,1209.0,8,GA
30289,0.0,0,GA
30290,22739.0,312,GA
30291,1804.0,53,GA
30292,2020.0,22,GA
30293,250.0,1,GA
30294,14643.0,283,GA
30295,8650.0,23,GA
30296,11115.0,152,GA
30297,6615.0,84,GA
30298,1000.0,1,GA
30301,30474.0,25,GA
30302,9530.0,28,GA
30303,1576847.0,5517,GA
30304,0.0,0,GA
30305,2135602.0,3445,GA
30306,622877.0,2680,GA
30307,1777675.0,2179,GA
30308,456551.0,4276,GA
30309,1869587.0,8017,GA
30310,14991.0,302,GA
30311,67444.0,470,GA
30312,161427.0,1120,GA
30313,67069.0,255,GA
30314,5994.0,52,GA
30315,29527.0,334,GA
30316,152181.0,1082,GA
30317,43444.0,512,GA
30318,211234.0,1130,GA
30319,900940.0,4331,GA
30320,3023.0,41,GA
30321,2969.0,33,GA
30322,6936.0,19,GA
30324,311637.0,2474,GA
30325,18248.0,16,GA
30326,1026250.0,2787,GA
30327,8040796.0,4248,GA
30328,1312473.0,6980,GA
30329,161583.0,1146,GA
30330,380.0,5,GA
30331,129384.0,791,GA
30332,4140.0,67,GA
30333,4318.0,6,GA
30334,4830.0,65,GA
30336,512496.0,290,GA
30337,18014.0,161,GA
30338,243332.0,1551,GA
30339,707104.0,3543,GA
30340,58034.0,563,GA
30341,73885.0,771,GA
30342,816213.0,2994,GA
30343,1075.0,6,GA
30344,45316.0,542,GA
30345,228798.0,1345,GA
30346,67434.0,997,GA
30347,0.0,0,GA
30348,1015.0,7,GA
30349,40864.0,591,GA
30350,391918.0,1267,GA
30353,76600.0,4,GA
30354,101989.0,97,GA
30355,39558.0,75,GA
30356,2706.0,6,GA
30357,39624.0,75,GA
30358,6515.0,14,GA
30359,9450.0,6,GA
30360,34991.0,208,GA
30361,6500.0,7,GA
30362,1040.0,3,GA
30363,37474.0,192,GA
30364,14666.0,93,GA
30366,140.0,10,GA
30368,396.0,18,GA
30369,0.0,0,GA
30370,3518.0,46,GA
30371,8772.0,106,GA
30374,0.0,0,GA
30375,201.0,9,GA
30376,0.0,0,GA
30377,250.0,1,GA
30378,0.0,0,GA
30379,0.0,0,GA
30380,659.0,14,GA
30384,4811.0,79,GA
30385,8908.0,162,GA
30386,211.0,6,GA
30387,4847.0,62,GA
30388,0.0,0,GA
30389,458.0,6,GA
30390,0.0,0,GA
30392,0.0,0,GA
30394,0.0,0,GA
30396,0.0,0,GA
30398,10.0,1,GA
30399,1000.0,1,GA
30401,6941.0,23,GA
30410,749.0,5,GA
30411,500.0,1,GA
30412,0.0,0,GA
30413,756.0,3,GA
30414,0.0,0,GA
30415,10691.0,61,GA
30417,7747.0,31,GA
30420,7380.0,25,GA
30421,2770.0,59,GA
30423,422.0,8,GA
30424,0.0,0,GA
30425,625.0,13,GA
30426,450.0,6,GA
30427,6457.0,30,GA
30428,1600.0,4,GA
30429,250.0,1,GA
30434,4040.0,27,GA
30436,5325.0,55,GA
30438,0.0,0,GA
30439,1500.0,14,GA
30441,1691.0,6,GA
30442,3114.0,13,GA
30445,720.0,15,GA
30446,2075.0,6,GA
30447,0.0,0,GA
30448,0.0,0,GA
30449,0.0,0,GA
30450,2010.0,10,GA
30451,2301.0,34,GA
30452,8641.0,66,GA
30453,15656.0,81,GA
30454,0.0,0,GA
30455,575.0,7,GA
30456,225.0,3,GA
30457,4950.0,27,GA
30458,42978.0,210,GA
30459,11153.0,44,GA
30460,0.0,0,GA
30461,23218.0,158,GA
30464,9497.0,42,GA
30467,9624.0,46,GA
30470,391.0,5,GA
30471,1901.0,15,GA
30473,136.0,3,GA
30474,10367.0,103,GA
30475,4775.0,8,GA
30477,1567.0,8,GA
30499,0.0,0,GA
30501,127928.0,352,GA
30502,8000.0,4,GA
30503,51437.0,44,GA
30504,35382.0,238,GA
30506,170471.0,883,GA
30507,12375.0,94,GA
30510,7225.0,24,GA
30511,14571.0,25,GA
30512,29066.0,378,GA
30513,22923.0,278,GA
30514,35169.0,488,GA
30515,8304.0,74,GA
30516,475.0,13,GA
30517,42040.0,227,GA
30518,84546.0,1081,GA
30519,68233.0,463,GA
30520,125.0,4,GA
30521,3771.0,56,GA
30522,7652.0,165,GA
30523,38492.0,187,GA
30525,15481.0,118,GA
30527,10325.0,95,GA
30528,21647.0,295,GA
30529,8038.0,69,GA
30530,2015.0,17,GA
30531,9959.0,105,GA
30533,53963.0,534,GA
30534,38524.0,440,GA
30535,14481.0,149,GA
30536,17981.0,132,GA
30537,6334.0,58,GA
30538,962.0,25,GA
30539,150.0,1,GA
30540,19667.0,272,GA
30541,1326.0,19,GA
30542,128961.0,874,GA
30543,10606.0,131,GA
30544,19202.0,408,GA
30545,1456.0,17,GA
30546,17936.0,198,GA
30547,4272.0,51,GA
30548,23274.0,397,GA
30549,23795.0,212,GA
30552,7187.0,438,GA
30553,13677.0,243,GA
30554,12178.0,99,GA
30555,2717.0,52,GA
30557,12592.0,43,GA
30558,2419.0,41,GA
30559,17142.0,101,GA
30560,6329.0,53,GA
30562,87.0,4,GA
30563,1045.0,15,GA
30564,5199.0,29,GA
30565,312.0,7,GA
30566,6956.0,30,GA
30567,370.0,9,GA
30568,1150.0,10,GA
30571,15765.0,186,GA
30572,864.0,13,GA
30573,430.0,5,GA
30575,2800.0,1,GA
30576,17083.0,33,GA
30577,33474.0,98,GA
30580,0.0,0,GA
30581,320.0,7,GA
30582,9370.0,115,GA
30596,0.0,0,GA
30597,0.0,0,GA
30598,0.0,0,GA
30599,0.0,0,GA
30601,10377.0,74,GA
30602,2212.0,12,GA
30603,9457.0,79,GA
30604,12968.0,134,GA
30605,70148.0,933,GA
30606,181848.0,1015,GA
30607,24584.0,125,GA
30608,750.0,2,GA
30609,2870.0,36,GA
30612,0.0,0,GA
30619,4800.0,10,GA
30620,6198.0,108,GA
30621,20350.0,102,GA
30622,72844.0,775,GA
30623,4572.0,53,GA
30624,4886.0,79,GA
30625,8676.0,56,GA
30627,350.0,2,GA
30628,6192.0,60,GA
30629,640.0,7,GA
30630,2527.0,17,GA
30631,9356.0,107,GA
30633,7596.0,83,GA
30634,2151.0,40,GA
30635,7012.0,55,GA
30638,294.0,7,GA
30639,675.0,9,GA
30641,23861.0,199,GA
30642,109447.0,751,GA
30643,43941.0,206,GA
30645,1500.0,3,GA
30646,31119.0,119,GA
30647,155.0,1,GA
30648,3235.0,28,GA
30650,34313.0,224,GA
30655,30964.0,178,GA
30656,20405.0,202,GA
30660,1000.0,1,GA
30662,4479.0,31,GA
30663,2045.0,15,GA
30664,0.0,0,GA
30665,0.0,0,GA
30666,32595.0,89,GA
30667,0.0,0,GA
30668,659.0,15,GA
30669,163.0,7,GA
30671,0.0,0,GA
30673,8099.0,58,GA
30677,114432.0,933,GA
30678,0.0,0,GA
30680,20146.0,137,GA
30683,6785.0,83,GA
30701,15076.0,131,GA
30703,6105.0,33,GA
30705,12170.0,189,GA
30707,6542.0,74,GA
30708,0.0,0,GA
30710,1426.0,17,GA
30711,395.0,10,GA
30719,12630.0,11,GA
30720,60146.0,195,GA
30721,12106.0,253,GA
30722,6525.0,32,GA
30724,187.0,6,GA
30725,520.0,13,GA
30726,0.0,0,GA
30728,4375.0,124,GA
30730,0.0,0,GA
30731,0.0,0,GA
30732,0.0,0,GA
30733,479.0,6,GA
30734,1330.0,13,GA
30735,3837.0,20,GA
30736,19418.0,308,GA
30738,2812.0,26,GA
30739,1160.0,34,GA
30740,5480.0,38,GA
30741,8157.0,133,GA
30742,1568.0,19,GA
30746,2310.0,32,GA
30747,20395.0,20,GA
30750,18611.0,85,GA
30751,0.0,0,GA
30752,1355.0,25,GA
30753,105.0,3,GA
30755,6465.0,197,GA
30756,0.0,0,GA
30757,1555.0,9,GA
30802,31865.0,54,GA
30803,0.0,0,GA
30805,1350.0,4,GA
30806,0.0,0,GA
30807,500.0,1,GA
30808,574.0,17,GA
30809,164383.0,1423,GA
30810,1015.0,24,GA
30811,0.0,0,GA
30812,686.0,12,GA
30813,10735.0,216,GA
30814,7504.0,66,GA
30815,13551.0,162,GA
30816,391.0,4,GA
30817,12513.0,157,GA
30818,0.0,0,GA
30819,0.0,0,GA
30820,460.0,6,GA
30821,100.0,2,GA
30822,0.0,0,GA
30823,20.0,1,GA
30824,8272.0,104,GA
30828,1685.0,32,GA
30830,13265.0,41,GA
30833,6781.0,17,GA
30901,87987.0,238,GA
30903,13700.0,14,GA
30904,81371.0,290,GA
30905,1439.0,35,GA
30906,19991.0,328,GA
30907,136651.0,813,GA
30909,151814.0,583,GA
30911,0.0,0,GA
30912,4199.0,9,GA
30913,0.0,0,GA
30914,3250.0,4,GA
30916,3414.0,10,GA
30917,916.0,2,GA
30919,2029.0,20,GA
30999,0.0,0,GA
31001,3350.0,4,GA
31002,90.0,1,GA
31003,10.0,1,GA
31004,980.0,6,GA
31005,11184.0,244,GA
31006,931.0,14,GA
31007,0.0,0,GA
31008,12545.0,111,GA
31009,60.0,1,GA
31010,3241.0,14,GA
31011,16481.0,85,GA
31012,9578.0,64,GA
31013,0.0,0,GA
31014,9200.0,95,GA
31015,11288.0,85,GA
31016,1495.0,10,GA
31017,1696.0,6,GA
31018,1740.0,9,GA
31019,1650.0,3,GA
31020,0.0,0,GA
31021,73181.0,216,GA
31022,4221.0,92,GA
31023,18922.0,223,GA
31024,45958.0,219,GA
31025,3268.0,54,GA
31026,0.0,0,GA
31027,2430.0,23,GA
31028,13856.0,122,GA
31029,22056.0,171,GA
31030,8438.0,115,GA
31031,2269.0,19,GA
31032,116063.0,104,GA
31033,13070.0,127,GA
31034,2440.0,158,GA
31035,3306.0,46,GA
31036,29448.0,183,GA
31037,1070.0,45,GA
31038,1000.0,1,GA
