county_id,amt,cont_cnt
27035,141496.0,1175
27037,1275701.0,11589
27039,49421.0,275
27041,60533.0,568
27043,49250.0,493
27045,28151.0,234
27047,97638.0,828
27049,259285.0,2429
27051,27411.0,222
27053,13285680.0,62279
27055,23575.0,182
27057,68886.0,884
27059,97974.0,1221
27061,62665.0,857
27063,35260.0,197
27065,21657.0,331
27067,218687.0,603
27069,80551.0,169
27071,17234.0,210
27073,29398.0,296
27075,20951.0,304
27077,1200.0,34
27079,246838.0,645
27081,13537.0,129
27083,49104.0,371
27085,46467.0,538
27087,37340.0,121
27089,286023.0,858
27091,77395.0,226
27093,85447.0,600
27095,44981.0,233
27097,109345.0,956
27099,66284.0,515
27101,11988.0,106
27103,386487.0,1343
27105,15086.0,102
27107,147872.0,499
27109,596214.0,3630
27111,146590.0,916
27113,23367.0,257
27115,33923.0,434
27117,10595.0,135
27119,414712.0,1306
27121,93014.0,777
27123,3528945.0,24203
27125,107635.0,536
27127,104045.0,661
27129,189200.0,772
27131,196463.0,2784
27133,8582.0,139
27135,34782.0,253
27137,472241.0,3920
27139,756530.0,4527
27141,162296.0,1405
27143,53263.0,298
27145,359893.0,1601
27147,126950.0,1674
27149,32871.0,131
27151,48099.0,188
27153,56553.0,654
27155,9370.0,44
27157,78195.0,1354
27159,28025.0,195
27161,34181.0,561
27163,1109068.0,8713
27165,21012.0,162
27167,30027.0,236
27169,142157.0,1270
27171,228263.0,2478
27173,53425.0,307
28001,25768.0,503
28003,51937.0,309
28005,21068.0,172
28007,22038.0,162
28009,61605.0,461
28011,85586.0,469
28013,22760.0,231
28015,27723.0,200
28017,19132.0,208
28019,6832.0,80
28021,10141.0,73
28023,23790.0,196
28025,85425.0,748
28027,46867.0,155
28029,38686.0,416
28031,162951.0,1244
28033,198680.0,1899
28035,169665.0,1254
28037,27115.0,144
28039,20861.0,193
28041,15619.0,154
28043,20199.0,204
28045,168140.0,1525
28047,473625.0,2421
28049,819257.0,3560
28051,32340.0,275
28053,99305.0,406
28055,27291.0,187
28057,100720.0,434
28059,210588.0,2244
28061,51552.0,259
28063,29760.0,551
28065,20668.0,217
28067,125115.0,695
28069,150129.0,284
28071,264472.0,1819
28073,156774.0,1172
28075,72378.0,559
28077,13691.0,179
28079,155019.0,319
28081,159396.0,923
28083,94728.0,285
28085,64833.0,529
28087,145738.0,1119
28089,576365.0,2775
28091,23443.0,203
28093,130409.0,1237
28095,111378.0,1029
28097,14528.0,188
28099,141354.0,263
28101,7016.0,104
28103,85784.0,740
28105,89573.0,740
28107,259018.0,1700
28109,68335.0,840
28111,16045.0,163
28113,37885.0,434
28115,319133.0,2123
28117,28412.0,167
28119,136973.0,481
28121,300146.0,2403
28123,28816.0,372
28125,9510.0,26
28127,30479.0,447
28129,100700.0,1179
28131,33809.0,313
28133,83210.0,367
28135,24488.0,219
28137,100178.0,781
28139,62151.0,436
28141,32498.0,359
28143,16040.0,61
28145,62725.0,556
28147,17206.0,225
28149,84750.0,470
28151,131427.0,497
28153,43077.0,179
28155,5940.0,52
28157,3758.0,33
28159,167669.0,412
28161,16664.0,187
28163,116892.0,628
29001,31743.0,314
29003,158349.0,945
29005,7590.0,56
29007,33930.0,350
29009,49111.0,768
29011,17329.0,201
29013,29531.0,255
29015,58784.0,860
29017,58090.0,401
29019,562350.0,5151
29021,187513.0,1215
29023,37159.0,422
29025,17682.0,193
29027,462748.0,2956
29029,191459.0,1093
29031,144068.0,1408
29033,40662.0,211
29035,35264.0,407
29037,212460.0,2930
29039,10381.0,137
29041,20132.0,285
29043,143543.0,1348
29045,3906.0,32
29047,701609.0,7365
29049,49283.0,431
29051,378229.0,1694
29053,116924.0,564
29055,47761.0,386
29057,16640.0,189
29059,53050.0,309
29061,66624.0,622
29063,13220.0,91
29065,56967.0,490
29067,27115.0,174
29069,73334.0,268
29071,485671.0,2348
29073,53081.0,373
29075,18655.0,199
29077,831431.0,4230
29079,18836.0,441
29081,19701.0,192
29083,58907.0,542
29085,4086.0,54
29087,3286.0,26
29089,30526.0,407
29091,36842.0,268
29093,4502.0,94
29095,2670380.0,19185
29097,311837.0,1475
29099,289629.0,3965
29101,138149.0,1586
29103,9659.0,129
29105,68805.0,432
29107,88244.0,611
29109,52989.0,717
29111,9912.0,78
29113,127007.0,534
29115,52016.0,364
29117,71162.0,665
29119,73567.0,518
29121,31077.0,316
29123,48112.0,267
29125,53467.0,530
29127,26167.0,302
29129,4367.0,36
29131,133110.0,819
29133,116101.0,208
29135,63178.0,220
29137,72942.0,456
29139,23352.0,214
29141,91813.0,333
29143,130973.0,237
29145,207321.0,1456
29147,98308.0,830
29149,2466.0,48
29151,701582.0,692
29153,12123.0,133
29155,70460.0,434
29157,39487.0,301
29159,84476.0,490
29161,79475.0,690
29163,19329.0,189
29165,426784.0,4186
29167,31510.0,387
29169,16062.0,165
29171,20345.0,224
29173,26331.0,349
29175,54402.0,340
29177,20820.0,325
29179,6493.0,131
29181,11550.0,47
29183,1509860.0,6675
29185,30269.0,383
29186,75723.0,617
29187,98975.0,932
29189,6907749.0,39220
29195,26225.0,140
29197,2438.0,17
29199,1676.0,9
29201,126050.0,568
29203,17905.0,169
29205,4831.0,46
29207,494108.0,451
29209,160785.0,961
29211,4288.0,63
29213,137401.0,728
29215,36951.0,300
29217,66383.0,530
29219,128359.0,554
29221,49756.0,550
29223,4722.0,63
29225,55556.0,479
29227,3074.0,27
29229,25693.0,270
29510,3016716.0,20527
30001,44357.0,236
30003,176341.0,788
30005,46681.0,241
30007,13957.0,181
30009,86818.0,769
30011,1210.0,11
30013,195171.0,1274
30015,88734.0,512
30017,17672.0,91
30019,10914.0,48
30021,38066.0,75
30023,185241.0,872
30025,5266.0,61
30027,12919.0,132
30029,481516.0,2179
30031,996273.0,3779
30033,1025.0,7
30035,13320.0,92
30037,3208.0,51
30039,31937.0,451
30041,54830.0,233
30043,530806.0,2233
30045,3055.0,18
30047,215234.0,820
30049,469183.0,2463
30051,3005.0,40
30053,37485.0,352
30055,8330.0,29
30057,285627.0,1745
30059,15620.0,34
30061,10724.0,86
30063,678758.0,3432
30065,10485.0,92
30067,750733.0,2322
30069,200.0,2
30071,4276.0,22
30073,9844.0,75
30075,947.0,16
30077,32849.0,365
30079,34739.0,99
30081,128764.0,1234
30083,45446.0,247
30085,7676.0,63
30087,17839.0,172
30089,12901.0,121
30091,11290.0,27
30093,200447.0,940
30095,66794.0,478
30097,34173.0,99
30099,18810.0,160
30101,22529.0,233
30103,21699.0,111
30105,15184.0,91
30107,2142.0,20
30109,783.0,11
30111,738638.0,3889
31001,181517.0,873
31003,57952.0,679
31005,9266.0,42
31007,17237.0,46
31009,23312.0,90
31011,41192.0,416
31013,36484.0,307
31015,3530.0,4
31017,3300.0,28
31019,71469.0,471
31021,9410.0,168
31023,228101.0,487
31025,689219.0,2187
31027,280597.0,896
31029,202055.0,584
31031,20006.0,65
31033,8882.0,92
31035,132542.0,667
31037,48879.0,263
31039,15579.0,97
31041,53069.0,298
31043,20543.0,105
31045,16330.0,111
31047,88584.0,433
31049,1493.0,9
31051,14829.0,186
31053,165420.0,876
31055,5315001.0,21675
31057,163078.0,1000
31059,105860.0,353
31061,40494.0,147
31063,142692.0,784
31065,52485.0,499
31067,593719.0,506
31069,5418.0,26
31071,9285.0,64
31073,118941.0,689
31075,8160.0,11
31077,501.0,4
31079,660801.0,2851
31081,70176.0,381
31083,49227.0,488
31085,46729.0,170
31087,15606.0,85
31089,15815.0,134
31091,445.0,14
31093,296129.0,1281
31095,2505274.0,912
31097,4890.0,67
31099,103211.0,582
31101,12579.0,115
31103,625.0,4
31105,4877.0,23
31107,56129.0,342
31109,1688760.0,8147
31111,54584.0,554
31113,195.0,13
31115,5855.0,39
31117,38776.0,460
31119,285885.0,1149
31121,144625.0,776
31123,39651.0,353
31125,3463.0,35
31127,115322.0,266
31129,34723.0,277
31131,256774.0,1223
31133,6231.0,83
31135,121727.0,357
31137,51083.0,382
31139,288882.0,1506
31141,58976.0,340
31143,48161.0,258
31145,124748.0,709
31147,20508.0,98
31149,6275.0,40
31151,162412.0,541
31153,425119.0,4607
31155,153145.0,1000
31157,37110.0,252
31159,894492.0,2553
31161,41746.0,358
31163,2856.0,33
31165,59468.0,480
31167,160302.0,547
31169,2056679.0,840
31171,5572.0,43
31173,73425.0,254
31175,10810.0,69
31177,306461.0,2493
31179,266577.0,1249
31181,3224.0,18
31183,3482.0,52
31185,28660.0,227
32001,36429.0,668
32003,11655230.0,47483
32005,401991.0,2788
32007,86035.0,817
32009,9555.0,77
32011,7004.0,72
32013,13545.0,129
32015,5416.0,39
32017,34010.0,683
32019,133268.0,1897
32021,2131.0,32
32023,95947.0,1321
32027,10146.0,134
32029,412496.0,2568
32031,3017922.0,15160
32033,5916.0,162
32510,297755.0,2570
33001,380458.0,1508
33003,144932.0,990
33005,376257.0,2151
33007,40156.0,681
33009,825054.0,3424
33011,979430.0,7157
33013,370521.0,3638
33015,1015950.0,6393
33017,213980.0,1924
33019,187897.0,2076
34001,353788.0,3913
34003,4665133.0,20779
34005,1066131.0,9299
34007,969787.0,8505
34009,308691.0,1975
34011,134497.0,1291
34013,2489580.0,12622
34015,445914.0,5927
34017,1245056.0,9168
34019,2019083.0,6661
34021,2141933.0,6826
34023,1598184.0,14669
34025,1640365.0,10727
34027,2546267.0,21775
34029,707149.0,7326
34031,789288.0,5795
34033,148460.0,1439
34035,2824797.0,16002
34037,273147.0,3260
34039,2165632.0,11212
34041,222284.0,2857
35001,3066096.0,26808
35003,9976.0,126
35005,229533.0,1394
35006,41024.0,337
35007,24486.0,274
35009,83751.0,950
35011,550.0,4
35013,514035.0,4773
35015,256080.0,967
35017,106617.0,1159
35019,6099.0,39
35021,9147.0,87
35023,4094.0,58
35025,237461.0,1266
35027,145316.0,1215
35028,101785.0,932
35029,18049.0,184
35031,121881.0,1172
35033,13900.0,37
35035,190975.0,1722
35037,42047.0,374
35039,625482.0,2958
35041,75269.0,924
35043,757911.0,7191
35045,188982.0,1067
35047,71905.0,1049
35049,3517262.0,22052
35051,55936.0,352
35053,49419.0,395
35055,271088.0,2390
35057,67371.0,425
35059,9509.0,81
35061,66284.0,746
36001,1164692.0,12892
36003,825004.0,723
36005,2066973.0,16836
36007,373235.0,4126
36009,110980.0,889
36011,445941.0,3220
36013,85465.0,1168
36015,413499.0,4489
36017,97214.0,680
36019,94657.0,1116
36021,931879.0,5864
36023,87391.0,816
36025,138062.0,1730
36027,2489624.0,12837
36029,2251427.0,15093
36031,276539.0,1681
36033,126203.0,831
36035,80048.0,734
36037,150192.0,1136
36039,102092.0,1232
36041,21846.0,149
36043,243560.0,1508
36045,174493.0,1346
36047,10303304.0,61033
36049,85324.0,1091
36051,140213.0,1782
36053,728108.0,2810
36055,1793367.0,18393
36057,91314.0,872
36059,8681288.0,37425
36061,122059273.0,271157
36063,295303.0,4952
36065,808323.0,3165
36067,1401923.0,13182
36069,521289.0,6628
36071,748720.0,7710
36073,58989.0,582
36075,100855.0,1317
36077,187203.0,1960
36079,945382.0,9508
36081,3762756.0,38699
36083,428841.0,4922
36085,1034292.0,10015
36087,1388828.0,8307
36089,276372.0,1674
36091,712364.0,6720
36093,450347.0,4809
36095,50068.0,781
36097,327625.0,3654
36099,93499.0,1662
36101,447893.0,4409
36103,6669550.0,43661
36105,152385.0,1751
36107,257754.0,2658
36109,584978.0,6147
36111,693176.0,9203
36113,246791.0,2445
36115,174668.0,1779
36117,295511.0,3045
36119,18264281.0,55308
36121,217368.0,848
36123,126090.0,1468
37001,362794.0,1809
37003,263996.0,1436
37005,22313.0,127
37007,73258.0,640
37009,34014.0,516
37011,161525.0,1225
37013,317051.0,1227
37015,25095.0,213
37017,85324.0,656
37019,285611.0,2827
37021,1224972.0,14213
37023,303048.0,2757
37025,947142.0,7540
37027,285776.0,2091
37029,24691.0,303
37031,471867.0,1930
37033,146953.0,989
37035,378252.0,3021
37037,1525696.0,13803
37039,28581.0,522
37041,35351.0,359
37043,68641.0,904
37045,130004.0,1142
37047,45377.0,516
37049,363750.0,1884
37051,637317.0,5248
37053,24155.0,277
37055,113374.0,822
37057,543631.0,3895
37059,150004.0,1119
37061,171545.0,807
37063,2229228.0,18926
37065,392755.0,1543
37067,1495125.0,8475
37069,267582.0,2058
37071,345707.0,2467
37073,7159.0,111
37075,4520.0,40
37077,316575.0,1972
37079,120567.0,907
37081,2256779.0,11140
37083,48931.0,291
37085,372037.0,2793
37087,359011.0,2772
37089,575140.0,5169
37091,20421.0,156
37093,196300.0,874
37095,18088.0,107
37097,615898.0,3829
37099,277752.0,1224
37101,409261.0,3830
37103,393230.0,1426
37105,98242.0,777
37107,230137.0,682
37109,183356.0,1806
37111,206403.0,2884
37113,128863.0,1306
37115,126579.0,1898
37117,62323.0,417
37119,7183001.0,30160
37121,50670.0,825
37123,76019.0,350
37125,470410.0,2576
37127,242203.0,1533
37129,816219.0,4496
37131,39339.0,190
37133,403574.0,1800
37135,2454867.0,18751
37137,95926.0,714
37139,21777.0,236
37141,305882.0,2169
37143,50449.0,455
37145,95045.0,627
37147,859491.0,3008
37149,150832.0,1373
37151,368371.0,2016
37153,90856.0,396
37155,144289.0,575
37157,215345.0,1080
37159,556740.0,3122
37161,204190.0,2102
37163,182897.0,975
37165,99352.0,349
37167,70313.0,816
37169,99712.0,807
37171,86308.0,578
37173,197062.0,365
37175,345119.0,2874
37177,2264.0,26
37179,946406.0,4618
37181,48892.0,484
37183,5379339.0,31597
37185,36218.0,385
37187,25735.0,99
37189,170940.0,1307
37191,133748.0,994
37193,203730.0,1341
37195,181549.0,1378
37197,37215.0,235
37199,56566.0,896
38001,2337.0,26
38003,18697.0,159
38005,25936.0,173
38007,18025.0,64
38009,15309.0,143
38011,5757.0,36
38013,23188.0,92
38015,286514.0,1529
38017,1173104.0,3078
38019,30461.0,171
38021,22269.0,174
38023,4725.0,37
38025,121719.0,727
38027,5060.0,37
38029,67005.0,366
38031,5610.0,31
38033,13992.0,49
38035,287459.0,1108
38037,8155.0,79
38039,5071.0,45
38041,2186.0,19
38043,12891.0,43
38045,16659.0,96
38047,3771.0,13
38049,15145.0,123
38051,7699.0,53
38053,58515.0,380
38055,17694.0,229
38057,18762.0,109
38059,56378.0,472
38061,49314.0,253
38063,1459.0,21
38065,19464.0,119
38067,222742.0,462
38069,16755.0,91
38071,20331.0,147
38073,10043.0,122
38075,9650.0,41
38077,78027.0,355
38079,31230.0,254
38081,15267.0,224
38083,6153.0,131
38085,650.0,2
38087,6807.0,41
38089,126156.0,503
38091,13590.0,68
38093,20861.0,191
38095,13538.0,117
38097,110069.0,381
38099,188990.0,435
38101,120746.0,993
38103,14511.0,58
38105,47326.0,437
39001,24188.0,250
39003,229048.0,1861
39005,209015.0,1773
39007,74667.0,936
39009,91160.0,1195
39011,216241.0,1226
39013,284292.0,947
39015,57818.0,821
39017,1268934.0,6987
39019,46120.0,391
39021,176597.0,1272
39023,227643.0,3442
39025,495798.0,4403
39027,192848.0,2102
39029,200939.0,1293
39031,66032.0,466
39033,111601.0,1524
39035,7564702.0,26870
39037,74993.0,902
39039,104010.0,1039
39041,2472752.0,19978
39043,220082.0,1526
39045,306119.0,4534
39047,66752.0,524
39049,6528986.0,45814
39051,92328.0,1376
39053,33005.0,346
39055,2165754.0,6383
39057,788256.0,7876
39059,95126.0,468
39061,6701196.0,24524
39063,1084294.0,31454
39065,32995.0,492
39067,118142.0,583
39069,105079.0,1754
39071,52030.0,728
39073,75894.0,935
39075,70793.0,373
39077,54552.0,508
39079,57671.0,687
39081,47180.0,411
39083,1058699.0,1367
39085,431360.0,3843
39087,34136.0,349
39089,2078739.0,7880
39091,97690.0,804
39093,921393.0,6367
39095,739286.0,5586
39097,267852.0,4131
39099,807005.0,3668
39101,81102.0,1075
39103,819917.0,5710
39105,28053.0,343
39107,159968.0,511
39109,293624.0,2394
39111,41757.0,192
39113,1309953.0,9903
39115,45712.0,286
39117,1106158.0,1695
39119,215738.0,1898
39121,62394.0,283
39123,84928.0,1278
39125,117092.0,649
39127,23067.0,314
39129,158350.0,1960
39131,116954.0,1079
39133,739818.0,6309
39135,241830.0,2122
39137,140712.0,638
39139,248552.0,2479
39141,133529.0,1149
39143,61790.0,1066
39145,89877.0,1321
39147,112111.0,701
39149,292899.0,1067
39151,1722544.0,5302
39153,2240922.0,14942
39155,584806.0,2346
39157,265040.0,879
39159,983067.0,7171
39161,38957.0,252
39163,23135.0,218
39165,1405288.0,8435
39167,144592.0,881
39169,525962.0,2724
39171,81103.0,717
39173,299005.0,2198
39175,29861.0,447
40001,11023.0,60
40003,7284.0,74
40005,8963.0,105
40007,4155.0,40
40009,19161.0,123
40011,28008.0,175
40013,205045.0,410
40015,28541.0,203
40017,511017.0,3260
40019,75383.0,553
40021,209872.0,667
40023,11579.0,90
40025,19062.0,49
40027,717807.0,7226
40029,1861.0,19
40031,189540.0,1674
40033,5360.0,80
40035,65437.0,685
40037,1108032.0,1863
40039,97887.0,735
40041,74347.0,644
40043,3071.0,88
40045,5660.0,99
40047,201034.0,940
40049,49774.0,484
40051,317553.0,1446
40053,4578.0,39
40055,2453.0,28
40057,12771.0,30
40059,2300.0,13
40061,63203.0,640
40063,5351.0,75
40065,46664.0,241
40067,2873.0,23
40069,486868.0,1150
40071,53705.0,610
40073,53781.0,427
40075,18080.0,225
40077,16828.0,151
40079,20936.0,261
40081,75866.0,638
40083,529225.0,3904
40085,48465.0,405
40087,333233.0,2619
40089,43712.0,207
40091,24115.0,219
40093,6565.0,48
40095,67730.0,526
40097,98411.0,1016
40099,46331.0,179
40101,53936.0,480
40103,124986.0,854
40105,84475.0,1129
40107,30354.0,196
40109,4263962.0,26757
40111,47753.0,301
40113,211402.0,1748
40115,88321.0,637
40117,19775.0,310
40119,172985.0,1858
40121,226693.0,1536
40123,512475.0,784
40125,106718.0,1176
40127,61862.0,476
40129,23829.0,216
40131,301042.0,2450
40133,54504.0,543
40135,38240.0,133
40137,106092.0,673
40139,12274.0,119
40141,12533.0,74
40143,5194582.0,19167
40145,202514.0,1871
40147,128595.0,1770
40149,155048.0,1072
40151,4288.0,66
40153,15420.0,99
41001,36916.0,349
41003,507582.0,6879
41005,2578608.0,27580
41007,104925.0,1512
41009,115399.0,1381
41011,121784.0,2082
41013,158547.0,2215
41015,67428.0,786
41017,413847.0,5216
41019,495949.0,2444
41021,19612.0,63
41023,25945.0,265
41025,11393.0,67
41027,95382.0,1174
41029,781728.0,9680
41031,64955.0,999
41033,200803.0,2808
41035,96004.0,1389
41037,12484.0,139
41039,1190646.0,22105
41041,103989.0,1948
41043,336717.0,4177
41045,28364.0,208
41047,549664.0,10069
41049,56218.0,506
41051,5990009.0,62271
41053,238762.0,3169
41055,2945.0,21
41057,56512.0,843
41059,74002.0,667
41061,73479.0,778
41063,10260.0,170
41065,61199.0,893
41067,3356644.0,33081
41069,15007.0,97
41071,422194.0,6498
42001,259192.0,4224
42003,8066581.0,49981
42005,108832.0,1109
42007,657726.0,4722
42009,116910.0,711
42011,908133.0,10013
42013,403295.0,1578
42015,83963.0,954
42017,3666627.0,23961
42019,624402.0,5213
42021,260915.0,1650
42023,11089.0,58
42025,133893.0,1854
42027,404587.0,4532
42029,4032586.0,29003
42031,58207.0,439
42033,106535.0,1015
42035,94973.0,889
42037,126383.0,1367
42039,104184.0,1931
42041,1099726.0,8973
42043,1094052.0,8074
42045,5226808.0,31965
42047,64187.0,448
42049,476041.0,3861
42051,232380.0,2103
42053,12790.0,133
42055,165155.0,2303
42057,48740.0,354
42059,60177.0,659
42061,74825.0,1088
42063,374188.0,1420
42065,82044.0,674
42067,44200.0,311
42069,633652.0,3637
42071,1784633.0,10478
42073,208686.0,1686
42075,302222.0,2515
42077,1526274.0,12568
42079,716326.0,5093
42081,406483.0,2431
42083,86377.0,203
42085,140167.0,1763
42087,35795.0,291
42089,383573.0,4985
42091,12556570.0,56638
42093,101215.0,828
42095,783353.0,6819
42097,129664.0,1289
42099,31637.0,440
42101,13822288.0,89907
42103,234784.0,2486
42105,27332.0,256
42107,188606.0,1993
42109,167609.0,428
42111,134343.0,834
42113,163790.0,1235
42115,99060.0,944
42117,48331.0,393
42119,153411.0,649
42121,55676.0,691
42123,58071.0,499
42125,896652.0,7062
42127,207197.0,2188
42129,789785.0,8434
42131,109099.0,846
42133,1590222.0,12335
44001,424078.0,1294
44003,398603.0,3215
44005,145912.0,1200
44007,712994.0,6948
44009,225734.0,4869
45001,79563.0,748
45003,343179.0,3092
45005,30534.0,103
45007,302435.0,2730
45009,52173.0,316
45011,29617.0,138
45013,1159798.0,6874
45015,694602.0,3717
45017,90024.0,617
45019,3666259.0,14826
45021,167362.0,1570
45023,164734.0,1075
45025,99664.0,720
45027,74237.0,561
45029,53441.0,432
45031,217471.0,1118
45033,25270.0,200
45035,236132.0,2632
45037,159936.0,1120
45039,248688.0,1599
45041,270882.0,1344
45043,335570.0,1732
45045,1697019.0,9556
45047,57688.0,480
45049,36340.0,93
45051,660829.0,3978
45053,172855.0,1510
45055,134749.0,1094
45057,99406.0,889
45059,482708.0,1496
45061,115965.0,898
45063,1426474.0,6591
45065,24228.0,259
45067,18324.0,143
45069,10610.0,66
45071,93786.0,911
45073,194488.0,992
45075,94996.0,634
45077,181948.0,1849
45079,2033202.0,11464
45081,100010.0,578
45083,674268.0,5088
45085,183151.0,1766
45087,58554.0,309
45089,135542.0,785
45091,611544.0,4340
46003,12823.0,104
46005,26987.0,185
46007,3129.0,25
46009,7345.0,89
46011,73531.0,415
46013,134004.0,755
46015,33986.0,87
46017,22339.0,106
46019,53384.0,430
46021,7362.0,161
46023,6424.0,47
46025,9820.0,44
46027,41237.0,351
46029,61783.0,288
46031,5023.0,47
46033,20835.0,248
46035,75491.0,346
46037,16937.0,133
46039,5397.0,53
46041,3643.0,115
46043,8572.0,91
46045,14192.0,58
46047,13031.0,303
46049,17603.0,62
46051,28136.0,197
46053,13071.0,148
46055,8641.0,56
46057,70615.0,402
46059,22806.0,66
46061,79600.0,350
46063,28575.0,165
46065,66381.0,442
46067,23982.0,171
46069,12968.0,26
46071,5891.0,51
46073,11061.0,33
46075,10241.0,167
46077,13910.0,132
46079,169739.0,1304
46081,72377.0,521
46083,747777.0,3416
46085,27332.0,195
46087,61016.0,1121
46089,7870.0,62
46091,29314.0,97
46093,329998.0,1835
46095,250.0,1
46097,23480.0,71
46099,1275390.0,6528
46101,182890.0,456
46103,409266.0,2363
46105,12073.0,85
46107,4927.0,28
46109,28249.0,187
46111,21419.0,122
46115,10435.0,61
46117,37871.0,87
46119,68893.0,463
46121,9050.0,43
46123,23574.0,207
46125,32089.0,239
46127,145244.0,432
46129,7486.0,121
46135,42263.0,270
46137,200.0,1
47001,292578.0,3525
47003,226918.0,1209
47005,19596.0,215
47007,81431.0,750
47009,338017.0,4165
47011,197523.0,664
47013,18796.0,151
47015,57308.0,530
47017,100580.0,881
47019,285617.0,1634
47021,374789.0,3375
47023,73733.0,676
47025,32888.0,381
47027,23251.0,54
47029,30753.0,382
47031,122617.0,950
47033,110165.0,565
47035,155084.0,1928
47037,9430559.0,28409
47039,15746.0,116
47041,78418.0,638
47043,90547.0,655
47045,55440.0,556
47047,583629.0,4513
47049,121754.0,219
47051,187427.0,1576
47053,48114.0,585
47055,73149.0,596
47057,18227.0,280
47059,42478.0,433
47061,27189.0,384
47063,60992.0,558
47065,1748458.0,6629
47067,25856.0,155
47069,14476.0,143
47071,42785.0,374
47073,118151.0,843
47075,106068.0,538
47077,29152.0,248
47079,63917.0,620
47081,103735.0,610
47083,25363.0,431
47085,20239.0,299
47087,276437.0,1007
47089,122774.0,900
47091,185152.0,351
47093,2473557.0,12167
47095,1277.0,34
47097,15355.0,138
47099,36556.0,282
47101,31731.0,330
47103,96257.0,490
47105,505837.0,3789
47107,52381.0,680
47109,74080.0,630
47111,26069.0,204
47113,170733.0,960
47115,287180.0,1664
47117,159592.0,1523
47119,162843.0,1571
47121,45158.0,451
47123,133343.0,1692
47125,304584.0,2112
47127,197282.0,1136
47129,44263.0,388
47131,50032.0,336
47133,365021.0,1118
47135,56470.0,185
47137,88910.0,101
47139,35796.0,353
47141,335585.0,1357
47143,36518.0,444
47145,222008.0,3729
47147,313124.0,3147
47149,669844.0,4235
47151,19992.0,298
47153,169279.0,1133
47155,281626.0,2066
47157,3984081.0,20131
47159,138625.0,1175
47161,21883.0,258
47163,471972.0,3871
47165,409389.0,2862
47167,257740.0,1167
47169,80963.0,803
47171,58360.0,703
47173,40029.0,441
47175,45562.0,451
47177,38241.0,401
47179,293404.0,3041
47181,26742.0,352
47183,93155.0,750
47185,74051.0,596
47187,5095469.0,16601
47189,822011.0,2776
48001,94911.0,707
48003,24239.0,118
48005,122019.0,968
48007,154719.0,875
48009,260590.0,1179
48011,70441.0,768
48013,134931.0,2032
48015,183550.0,1516
48017,18394.0,106
48019,315402.0,2176
48021,194205.0,2427
48023,5377.0,74
48025,45858.0,531
48027,1168048.0,4964
48029,10466056.0,71187
48031,1392735.0,3821
48033,37206.0,114
48035,102245.0,685
48037,376152.0,760
48039,1189043.0,8842
48041,413872.0,3370
48043,63857.0,196
48045,2580.0,20
48047,2987.0,20
48049,64144.0,412
48051,35728.0,237
48053,538405.0,3614
48055,381323.0,3995
48057,23722.0,169
48059,266810.0,771
48061,591257.0,2447
48063,26215.0,324
48065,17685.0,203
48067,57173.0,312
48069,58177.0,274
48071,142160.0,1325
48073,82194.0,715
48075,225054.0,1766
48077,117326.0,657
48079,27843.0,150
48081,34597.0,265
48083,20307.0,242
48085,6168795.0,43328
48087,18426.0,59
48089,92327.0,824
48091,1583995.0,14745
48093,70549.0,503
48095,12196.0,56
48097,269402.0,1721
48099,206553.0,1664
48101,6389.0,49
48103,348097.0,106
48105,1386.0,12
48107,42862.0,276
48109,7646.0,42
48111,73858.0,163
48113,31319886.0,86637
48115,53668.0,249
48117,174549.0,476
48119,9883.0,166
48121,6162073.0,37233
48123,123438.0,459
48125,4077.0,27
48127,8126.0,60
48129,102670.0,376
48131,32804.0,326
48133,165012.0,579
48135,1666297.0,3042
48137,24065.0,286
48139,413655.0,5084
48141,4206765.0,10700
48143,132953.0,926
48145,83718.0,852
48147,42871.0,490
48149,118329.0,1060
48151,36621.0,220
48153,160857.0,498
48155,17373.0,182
48157,3740150.0,22329
48159,55805.0,484
48161,26891.0,368
48163,19785.0,154
48165,62449.0,393
48167,1412878.0,9376
48169,6975.0,19
48171,1554135.0,2826
48173,63367.0,390
48175,66427.0,392
48177,80129.0,533
48179,10031.0,156
48181,280640.0,2604
48183,368417.0,2056
48185,286240.0,2521
48187,685210.0,6854
48189,56791.0,264
48191,267317.0,1983
48193,80819.0,408
48195,25321.0,54
48197,1826.0,30
48199,103025.0,880
48201,41344170.0,130014
48203,280234.0,2083
48205,56918.0,114
48207,20204.0,118
48209,2360077.0,13694
48211,110117.0,449
48213,108342.0,936
48215,1069950.0,5762
48217,135183.0,933
48219,168888.0,942
48221,328896.0,2402
48223,65041.0,574
48225,21369.0,253
48227,52393.0,378
48229,37410.0,442
48231,205740.0,3009
48233,31268.0,254
48235,436769.0,1245
48237,56283.0,398
48239,32626.0,252
48241,41619.0,402
48243,18215.0,230
48245,571872.0,3753
48247,42947.0,126
48249,135844.0,698
48251,381834.0,4684
48253,127067.0,504
48255,37257.0,294
48257,348464.0,3182
48259,1833305.0,7416
48261,336.0,3
48263,9914.0,101
48265,1453488.0,4305
48267,37964.0,425
48269,7547.0,41
48271,9066.0,108
48273,28750.0,260
48275,13385.0,89
48277,70514.0,530
48279,145897.0,413
48281,164808.0,1093
48283,12706.0,81
48285,87322.0,625
48287,140783.0,827
48289,35131.0,243
48291,90480.0,1359
48293,51733.0,450
48295,1525.0,19
